barcode	disease	samples	x	y	type	color	cancerType	Label	delta_ESCCDMRsVSEACDMRs
TCGA-DE-A4MC	THCA	TCGA-DE-A4MC-01	223	329	1	#F9ED32	THCA	Others	-0.0820813472864648
TCGA-DE-A4MD	THCA	TCGA-DE-A4MD-01	212	350	1	#F9ED32	THCA	Others	-0.0634346224040616
TCGA-DE-A69J	THCA	TCGA-DE-A69J-01	222	330	1	#F9ED32	THCA	Others	-0.0778606401862593
TCGA-DE-A69K	THCA	TCGA-DE-A69K-01	213	333	1	#F9ED32	THCA	Others	-0.0651196222131335
TCGA-DE-A7U5	THCA	TCGA-DE-A7U5-01	218	324	1	#F9ED32	THCA	Others	-0.0696469108048864
TCGA-DJ-A13L	THCA	TCGA-DJ-A13L-01	218	319	1	#F9ED32	THCA	Others	-0.0616107326376251
TCGA-DJ-A13M	THCA	TCGA-DJ-A13M-01	218	347	1	#F9ED32	THCA	Others	-0.0671947414818357
TCGA-DJ-A13O	THCA	TCGA-DJ-A13O-01	216	320	1	#F9ED32	THCA	Others	-0.0659110111992172
TCGA-DJ-A13P	THCA	TCGA-DJ-A13P-01	209	343	1	#F9ED32	THCA	Others	-0.0746317677607455
TCGA-DJ-A13R	THCA	TCGA-DJ-A13R-01	221	333	1	#F9ED32	THCA	Others	-0.0648344466846621
TCGA-DJ-A13S	THCA	TCGA-DJ-A13S-01	215	348	1	#F9ED32	THCA	Others	-0.070848738020917
TCGA-DJ-A13T	THCA	TCGA-DJ-A13T-01	217	339	1	#F9ED32	THCA	Others	-0.0704076262259323
TCGA-DJ-A13U	THCA	TCGA-DJ-A13U-01	221	342	1	#F9ED32	THCA	Others	-0.0836330394053173
TCGA-DJ-A13W	THCA	TCGA-DJ-A13W-01	212	346	1	#F9ED32	THCA	Others	-0.0702179546763849
TCGA-DJ-A13X	THCA	TCGA-DJ-A13X-01	217	335	1	#F9ED32	THCA	Others	-0.0638403172696205
TCGA-DJ-A1QD	THCA	TCGA-DJ-A1QD-01	213	330	1	#F9ED32	THCA	Others	-0.0728809803971456
TCGA-DJ-A1QE	THCA	TCGA-DJ-A1QE-01	212	328	1	#F9ED32	THCA	Others	-0.082725319624434
TCGA-DJ-A1QF	THCA	TCGA-DJ-A1QF-01	218	338	1	#F9ED32	THCA	Others	-0.065396882782209
TCGA-DJ-A1QG	THCA	TCGA-DJ-A1QG-01	211	340	1	#F9ED32	THCA	Others	-0.0686211281162847
TCGA-DJ-A1QH	THCA	TCGA-DJ-A1QH-01	223	328	1	#F9ED32	THCA	Others	-0.0814954959309409
TCGA-DJ-A1QI	THCA	TCGA-DJ-A1QI-01	218	332	1	#F9ED32	THCA	Others	-0.0743183290897604
TCGA-DJ-A1QL	THCA	TCGA-DJ-A1QL-01	212	344	1	#F9ED32	THCA	Others	-0.0696920745381725
TCGA-DJ-A1QM	THCA	TCGA-DJ-A1QM-01	216	321	1	#F9ED32	THCA	Others	-0.0685803021772106
TCGA-DJ-A1QN	THCA	TCGA-DJ-A1QN-01	211	335	1	#F9ED32	THCA	Others	-0.0818915587057625
TCGA-DJ-A1QO	THCA	TCGA-DJ-A1QO-01	225	328	1	#F9ED32	THCA	Others	-0.0779371263976578
TCGA-DJ-A1QQ	THCA	TCGA-DJ-A1QQ-01	212	329	1	#F9ED32	THCA	Others	-0.0774046396416576
TCGA-DJ-A2PN	THCA	TCGA-DJ-A2PN-01	215	330	1	#F9ED32	THCA	Others	-0.0597612597464111
TCGA-DJ-A2PO	THCA	TCGA-DJ-A2PO-01	228	326	1	#F9ED32	THCA	Others	-0.0640347534477308
TCGA-DJ-A2PP	THCA	TCGA-DJ-A2PP-01	214	351	1	#F9ED32	THCA	Others	-0.0635369710946129
TCGA-DJ-A2PQ	THCA	TCGA-DJ-A2PQ-01	217	344	1	#F9ED32	THCA	Others	-0.0834724361022902
TCGA-DJ-A2PR	THCA	TCGA-DJ-A2PR-01	224	332	1	#F9ED32	THCA	Others	-0.0685467122918529
TCGA-DJ-A2PS	THCA	TCGA-DJ-A2PS-01	216	330	1	#F9ED32	THCA	Others	-0.0710439003732068
TCGA-DJ-A2PT	THCA	TCGA-DJ-A2PT-01	226	324	1	#F9ED32	THCA	Others	-0.068493152457488
TCGA-DJ-A2PU	THCA	TCGA-DJ-A2PU-01	222	339	1	#F9ED32	THCA	Others	-0.0771903643517493
TCGA-DJ-A2PV	THCA	TCGA-DJ-A2PV-01	224	329	1	#F9ED32	THCA	Others	-0.0643935645159323
TCGA-DJ-A2PW	THCA	TCGA-DJ-A2PW-01	219	329	1	#F9ED32	THCA	Others	-0.0756890460051686
TCGA-DJ-A2PX	THCA	TCGA-DJ-A2PX-01	219	325	1	#F9ED32	THCA	Others	-0.0658231522813054
TCGA-DJ-A2PY	THCA	TCGA-DJ-A2PY-01	220	330	1	#F9ED32	THCA	Others	-0.070408259215003
TCGA-DJ-A2PZ	THCA	TCGA-DJ-A2PZ-01	228	330	1	#F9ED32	THCA	Others	-0.0777190005261292
TCGA-DJ-A2Q0	THCA	TCGA-DJ-A2Q0-01	210	350	1	#F9ED32	THCA	Others	-0.0515384101457355
TCGA-DJ-A2Q1	THCA	TCGA-DJ-A2Q1-01	225	323	1	#F9ED32	THCA	Others	-0.0688764884656061
TCGA-DJ-A2Q2	THCA	TCGA-DJ-A2Q2-01	211	339	1	#F9ED32	THCA	Others	-0.0597383771336172
TCGA-DJ-A2Q3	THCA	TCGA-DJ-A2Q3-01	218	323	1	#F9ED32	THCA	Others	-0.0676329132322032
TCGA-DJ-A2Q4	THCA	TCGA-DJ-A2Q4-01	212	331	1	#F9ED32	THCA	Others	-0.0746744533507948
TCGA-DJ-A2Q5	THCA	TCGA-DJ-A2Q5-01	220	323	1	#F9ED32	THCA	Others	-0.0672894769085607
TCGA-DJ-A2Q6	THCA	TCGA-DJ-A2Q6-01	212	326	1	#F9ED32	THCA	Others	-0.0868768189242096
TCGA-DJ-A2Q7	THCA	TCGA-DJ-A2Q7-01	215	326	1	#F9ED32	THCA	Others	-0.0759908007871244
TCGA-DJ-A2Q9	THCA	TCGA-DJ-A2Q9-01	218	320	1	#F9ED32	THCA	Others	-0.0728535759831308
TCGA-DJ-A2QA	THCA	TCGA-DJ-A2QA-01	224	336	1	#F9ED32	THCA	Others	-0.0717262683910277
TCGA-DJ-A2QB	THCA	TCGA-DJ-A2QB-01	210	344	1	#F9ED32	THCA	Others	-0.0661024719776964
TCGA-DJ-A2QC	THCA	TCGA-DJ-A2QC-01	225	338	1	#F9ED32	THCA	Others	-0.0674293942047171
TCGA-DJ-A3UK	THCA	TCGA-DJ-A3UK-01	213	337	1	#F9ED32	THCA	Others	-0.0746608511162175
TCGA-DJ-A3UM	THCA	TCGA-DJ-A3UM-01	216	329	1	#F9ED32	THCA	Others	-0.0650608553401449
TCGA-DJ-A3UN	THCA	TCGA-DJ-A3UN-01	219	335	1	#F9ED32	THCA	Others	-0.0627502810842574
TCGA-DJ-A3UO	THCA	TCGA-DJ-A3UO-01	216	336	1	#F9ED32	THCA	Others	-0.0809345235381521
TCGA-DJ-A3UP	THCA	TCGA-DJ-A3UP-01	218	349	1	#F9ED32	THCA	Others	-0.0706889646446489
TCGA-DJ-A3UQ	THCA	TCGA-DJ-A3UQ-01	225	326	1	#F9ED32	THCA	Others	-0.0758365515502992
TCGA-DJ-A3UR	THCA	TCGA-DJ-A3UR-01	218	342	1	#F9ED32	THCA	Others	-0.0694477740242088
TCGA-DJ-A3US	THCA	TCGA-DJ-A3US-01	225	325	1	#F9ED32	THCA	Others	-0.0687479789207354
TCGA-DJ-A3UT	THCA	TCGA-DJ-A3UT-01	209	341	1	#F9ED32	THCA	Others	-0.0638885693758101
TCGA-DJ-A3UU	THCA	TCGA-DJ-A3UU-01	213	329	1	#F9ED32	THCA	Others	-0.0832693138768424
TCGA-DJ-A3UW	THCA	TCGA-DJ-A3UW-01	217	319	1	#F9ED32	THCA	Others	-0.0578675491923151
TCGA-DJ-A3UX	THCA	TCGA-DJ-A3UX-01	219	328	1	#F9ED32	THCA	Others	-0.072369586780233
TCGA-DJ-A3UY	THCA	TCGA-DJ-A3UY-01	218	326	1	#F9ED32	THCA	Others	-0.0781216810516794
TCGA-DJ-A3UZ	THCA	TCGA-DJ-A3UZ-01	215	328	1	#F9ED32	THCA	Others	-0.0738360762706175
TCGA-DJ-A3V0	THCA	TCGA-DJ-A3V0-01	212	325	1	#F9ED32	THCA	Others	-0.0831010857244668
TCGA-DJ-A3V2	THCA	TCGA-DJ-A3V2-01	224	321	1	#F9ED32	THCA	Others	-0.0655379689726984
TCGA-DJ-A3V3	THCA	TCGA-DJ-A3V3-01	222	327	1	#F9ED32	THCA	Others	-0.0736905153134096
TCGA-DJ-A3V4	THCA	TCGA-DJ-A3V4-01	211	330	1	#F9ED32	THCA	Others	-0.082768315162138
TCGA-DJ-A3V5	THCA	TCGA-DJ-A3V5-01	219	327	1	#F9ED32	THCA	Others	-0.0877891282703128
TCGA-DJ-A3V7	THCA	TCGA-DJ-A3V7-01	217	342	1	#F9ED32	THCA	Others	-0.0800162301301728
TCGA-DJ-A3V8	THCA	TCGA-DJ-A3V8-01	222	332	1	#F9ED32	THCA	Others	-0.0680171311662613
TCGA-DJ-A3V9	THCA	TCGA-DJ-A3V9-01	213	328	1	#F9ED32	THCA	Others	-0.0772326056376561
TCGA-DJ-A3VA	THCA	TCGA-DJ-A3VA-01	214	334	1	#F9ED32	THCA	Others	-0.0816622899254915
TCGA-DJ-A3VB	THCA	TCGA-DJ-A3VB-01	227	331	1	#F9ED32	THCA	Others	-0.0746109089801681
TCGA-DJ-A3VD	THCA	TCGA-DJ-A3VD-01	219	321	1	#F9ED32	THCA	Others	-0.0559819664748449
TCGA-DJ-A3VE	THCA	TCGA-DJ-A3VE-01	211	332	1	#F9ED32	THCA	Others	-0.0761877069862356
TCGA-DJ-A3VF	THCA	TCGA-DJ-A3VF-01	215	324	1	#F9ED32	THCA	Others	-0.0842099531976185
TCGA-DJ-A3VG	THCA	TCGA-DJ-A3VG-01	210	338	1	#F9ED32	THCA	Others	-0.067759957206182
TCGA-DJ-A3VI	THCA	TCGA-DJ-A3VI-01	216	342	1	#F9ED32	THCA	Others	-0.082262700405089
TCGA-DJ-A3VJ	THCA	TCGA-DJ-A3VJ-01	216	326	1	#F9ED32	THCA	Others	-0.0756082048196965
TCGA-DJ-A3VK	THCA	TCGA-DJ-A3VK-01	215	339	1	#F9ED32	THCA	Others	-0.068994883636211
TCGA-DJ-A3VL	THCA	TCGA-DJ-A3VL-01	224	337	1	#F9ED32	THCA	Others	-0.0622829649688472
TCGA-DJ-A3VM	THCA	TCGA-DJ-A3VM-01	216	341	1	#F9ED32	THCA	Others	-0.0688231314455648
TCGA-DJ-A4UL	THCA	TCGA-DJ-A4UL-01	220	335	1	#F9ED32	THCA	Others	-0.0828517706455878
TCGA-DJ-A4UP	THCA	TCGA-DJ-A4UP-01	213	326	1	#F9ED32	THCA	Others	-0.067404494778324
TCGA-DJ-A4UQ	THCA	TCGA-DJ-A4UQ-01	217	328	1	#F9ED32	THCA	Others	-0.0830655199014754
TCGA-DJ-A4UR	THCA	TCGA-DJ-A4UR-01	221	338	1	#F9ED32	THCA	Others	-0.0809975255875554
TCGA-DJ-A4UT	THCA	TCGA-DJ-A4UT-01	217	320	1	#F9ED32	THCA	Others	-0.064093033525392
TCGA-DJ-A4UW	THCA	TCGA-DJ-A4UW-01	215	327	1	#F9ED32	THCA	Others	-0.0886545365354763
TCGA-DJ-A4V0	THCA	TCGA-DJ-A4V0-01	223	323	1	#F9ED32	THCA	Others	-0.0592304639274233
TCGA-DJ-A4V2	THCA	TCGA-DJ-A4V2-01	219	330	1	#F9ED32	THCA	Others	-0.0786130606527791
TCGA-DJ-A4V4	THCA	TCGA-DJ-A4V4-01	209	331	1	#F9ED32	THCA	Others	-0.0849510678882189
TCGA-DJ-A4V5	THCA	TCGA-DJ-A4V5-01	219	323	1	#F9ED32	THCA	Others	-0.0783436178406981
TCGA-DO-A1JZ	THCA	TCGA-DO-A1JZ-01	209	340	1	#F9ED32	THCA	Others	-0.0906830255118886
TCGA-DO-A1K0	THCA	TCGA-DO-A1K0-01	216	339	1	#F9ED32	THCA	Others	-0.0750577061189481
TCGA-DO-A2HM	THCA	TCGA-DO-A2HM-01	220	321	1	#F9ED32	THCA	Others	-0.0423877039309961
TCGA-E3-A3DY	THCA	TCGA-E3-A3DY-01	214	333	1	#F9ED32	THCA	Others	-0.0730497644096801
TCGA-E3-A3DZ	THCA	TCGA-E3-A3DZ-01	214	344	1	#F9ED32	THCA	Others	-0.0689902452096749
TCGA-E3-A3E0	THCA	TCGA-E3-A3E0-01	217	332	1	#F9ED32	THCA	Others	-0.0814550788737888
TCGA-E3-A3E1	THCA	TCGA-E3-A3E1-01	216	332	1	#F9ED32	THCA	Others	-0.0764614412995739
TCGA-E3-A3E2	THCA	TCGA-E3-A3E2-01	220	325	1	#F9ED32	THCA	Others	-0.0704214110328261
TCGA-E3-A3E3	THCA	TCGA-E3-A3E3-01	219	340	1	#F9ED32	THCA	Others	-0.0837691405567836
TCGA-E3-A3E5	THCA	TCGA-E3-A3E5-01	219	337	1	#F9ED32	THCA	Others	-0.0696355849247381
TCGA-E8-A242	THCA	TCGA-E8-A242-01	221	324	1	#F9ED32	THCA	Others	-0.0761851929456893
TCGA-E8-A2EA	THCA	TCGA-E8-A2EA-01	223	318	1	#F9ED32	THCA	Others	-0.0687052972306704
TCGA-E8-A3X7	THCA	TCGA-E8-A3X7-01	226	331	1	#F9ED32	THCA	Others	-0.080877506963745
TCGA-E8-A413	THCA	TCGA-E8-A413-01	217	325	1	#F9ED32	THCA	Others	-0.0712252507420785
TCGA-E8-A414	THCA	TCGA-E8-A414-01	214	325	1	#F9ED32	THCA	Others	-0.0696951375988288
TCGA-E8-A415	THCA	TCGA-E8-A415-01	213	323	1	#F9ED32	THCA	Others	-0.0683790132277112
TCGA-E8-A416	THCA	TCGA-E8-A416-01	211	328	1	#F9ED32	THCA	Others	-0.0611290536191373
TCGA-E8-A417	THCA	TCGA-E8-A417-01	226	332	1	#F9ED32	THCA	Others	-0.076205162452743
TCGA-E8-A418	THCA	TCGA-E8-A418-01	219	341	1	#F9ED32	THCA	Others	-0.0800388532026184
TCGA-E8-A419	THCA	TCGA-E8-A419-01	222	326	1	#F9ED32	THCA	Others	-0.0643044903305684
TCGA-E8-A432	THCA	TCGA-E8-A432-01	218	328	1	#F9ED32	THCA	Others	-0.0660653150030331
TCGA-E8-A433	THCA	TCGA-E8-A433-01	222	331	1	#F9ED32	THCA	Others	-0.0807385145850082
TCGA-E8-A434	THCA	TCGA-E8-A434-01	212	330	1	#F9ED32	THCA	Others	-0.072721744379574
TCGA-E8-A436	THCA	TCGA-E8-A436-01	223	326	1	#F9ED32	THCA	Others	-0.0693742903276413
TCGA-E8-A437	THCA	TCGA-E8-A437-01	228	332	1	#F9ED32	THCA	Others	-0.0716590970466766
TCGA-E8-A438	THCA	TCGA-E8-A438-01	221	337	1	#F9ED32	THCA	Others	-0.0715692263564475
TCGA-E8-A44K	THCA	TCGA-E8-A44K-01	224	328	1	#F9ED32	THCA	Others	-0.0742716613246965
TCGA-E8-A44M	THCA	TCGA-E8-A44M-01	225	322	1	#F9ED32	THCA	Others	-0.0652096223314331
TCGA-EL-A3CL	THCA	TCGA-EL-A3CL-01	218	336	1	#F9ED32	THCA	Others	-0.0785951070130388
TCGA-EL-A3CM	THCA	TCGA-EL-A3CM-01	213	327	1	#F9ED32	THCA	Others	-0.0730674948986526
TCGA-EL-A3CN	THCA	TCGA-EL-A3CN-01	227	326	1	#F9ED32	THCA	Others	-0.066604703335691
TCGA-EL-A3CO	THCA	TCGA-EL-A3CO-01	219	318	1	#F9ED32	THCA	Others	-0.0629235943544806
TCGA-EL-A3CP	THCA	TCGA-EL-A3CP-01	212	337	1	#F9ED32	THCA	Others	-0.0795390907674132
TCGA-EL-A3CR	THCA	TCGA-EL-A3CR-01	220	324	1	#F9ED32	THCA	Others	-0.0747751147353393
TCGA-EL-A3CS	THCA	TCGA-EL-A3CS-01	214	336	1	#F9ED32	THCA	Others	-0.0797679564919637
TCGA-EL-A3CT	THCA	TCGA-EL-A3CT-01	226	329	1	#F9ED32	THCA	Others	-0.0681104833973648
TCGA-EL-A3CU	THCA	TCGA-EL-A3CU-01	217	327	1	#F9ED32	THCA	Others	-0.0677629402949298
TCGA-EL-A3CV	THCA	TCGA-EL-A3CV-01	222	323	1	#F9ED32	THCA	Others	-0.0580141171455569
TCGA-EL-A3CW	THCA	TCGA-EL-A3CW-01	220	319	1	#F9ED32	THCA	Others	-0.0576902471414523
TCGA-EL-A3CX	THCA	TCGA-EL-A3CX-01	223	332	1	#F9ED32	THCA	Others	-0.0850954751619364
TCGA-EL-A3CY	THCA	TCGA-EL-A3CY-01	220	318	1	#F9ED32	THCA	Others	-0.0485065892521258
TCGA-EL-A3CZ	THCA	TCGA-EL-A3CZ-01	217	345	1	#F9ED32	THCA	Others	-0.0738779374434222
TCGA-EL-A3D1	THCA	TCGA-EL-A3D1-01	222	333	1	#F9ED32	THCA	Others	-0.0650688289819553
TCGA-EL-A3D4	THCA	TCGA-EL-A3D4-01	216	333	1	#F9ED32	THCA	Others	-0.0736023879878153
TCGA-EL-A3D6	THCA	TCGA-EL-A3D6-01	226	327	1	#F9ED32	THCA	Others	-0.0669990012283788
TCGA-EL-A3GO	THCA	TCGA-EL-A3GO-01	209	342	1	#F9ED32	THCA	Others	-0.054200304426371
TCGA-EL-A3GP	THCA	TCGA-EL-A3GP-01	219	317	1	#F9ED32	THCA	Others	-0.0597350204943197
TCGA-EL-A3GQ	THCA	TCGA-EL-A3GQ-01	215	329	1	#F9ED32	THCA	Others	-0.0664863830298722
TCGA-EL-A3GR	THCA	TCGA-EL-A3GR-01	215	323	1	#F9ED32	THCA	Others	-0.0784218611166889
TCGA-EL-A3GS	THCA	TCGA-EL-A3GS-01	220	342	1	#F9ED32	THCA	Others	-0.0787268346595895
TCGA-EL-A3GU	THCA	TCGA-EL-A3GU-01	216	327	1	#F9ED32	THCA	Others	-0.091385390373857
TCGA-EL-A3GV	THCA	TCGA-EL-A3GV-01	210	329	1	#F9ED32	THCA	Others	-0.0686361824890418
TCGA-EL-A3GW	THCA	TCGA-EL-A3GW-01	215	341	1	#F9ED32	THCA	Others	-0.0733079739809052
TCGA-EL-A3GX	THCA	TCGA-EL-A3GX-01	223	330	1	#F9ED32	THCA	Others	-0.0723824316599053
TCGA-EL-A3GY	THCA	TCGA-EL-A3GY-01	228	328	1	#F9ED32	THCA	Others	-0.0757298315209528
TCGA-EL-A3GZ	THCA	TCGA-EL-A3GZ-01	210	331	1	#F9ED32	THCA	Others	-0.0846040930961244
TCGA-EL-A3H1	THCA	TCGA-EL-A3H1-01	216	348	1	#F9ED32	THCA	Others	-0.0759539995338936
TCGA-EL-A3H2	THCA	TCGA-EL-A3H2-01	213	342	1	#F9ED32	THCA	Others	-0.0681594740862475
TCGA-EL-A3H3	THCA	TCGA-EL-A3H3-01	227	329	1	#F9ED32	THCA	Others	-0.0824840327916042
TCGA-EL-A3H4	THCA	TCGA-EL-A3H4-01	222	341	1	#F9ED32	THCA	Others	-0.0796009098184417
TCGA-EL-A3H5	THCA	TCGA-EL-A3H5-01	217	322	1	#F9ED32	THCA	Others	-0.0794451046657056
TCGA-EL-A3H7	THCA	TCGA-EL-A3H7-01	224	320	1	#F9ED32	THCA	Others	-0.0792133382524982
TCGA-EL-A3H8	THCA	TCGA-EL-A3H8-01	215	333	1	#F9ED32	THCA	Others	-0.0744824595403094
TCGA-EL-A3MW	THCA	TCGA-EL-A3MW-01	220	340	1	#F9ED32	THCA	Others	-0.0733390780031601
TCGA-EL-A3MX	THCA	TCGA-EL-A3MX-01	222	336	1	#F9ED32	THCA	Others	-0.0870508708236321
TCGA-EL-A3MY	THCA	TCGA-EL-A3MY-01	219	320	1	#F9ED32	THCA	Others	-0.0807222217976415
TCGA-EL-A3MZ	THCA	TCGA-EL-A3MZ-01	221	328	1	#F9ED32	THCA	Others	-0.0902407894623863
TCGA-EL-A3N2	THCA	TCGA-EL-A3N2-01	227	330	1	#F9ED32	THCA	Others	-0.0775135861721079
TCGA-EL-A3N3	THCA	TCGA-EL-A3N3-01	217	326	1	#F9ED32	THCA	Others	-0.0715014630955139
TCGA-EL-A3T0	THCA	TCGA-EL-A3T0-01	210	328	1	#F9ED32	THCA	Others	-0.0692208472480361
TCGA-EL-A3T1	THCA	TCGA-EL-A3T1-01	220	327	1	#F9ED32	THCA	Others	-0.0622137594673835
TCGA-EL-A3T2	THCA	TCGA-EL-A3T2-01	218	343	1	#F9ED32	THCA	Others	-0.0671413283355536
TCGA-EL-A3T3	THCA	TCGA-EL-A3T3-01	224	338	1	#F9ED32	THCA	Others	-0.0721873778710198
TCGA-EL-A3T6	THCA	TCGA-EL-A3T6-01	226	326	1	#F9ED32	THCA	Others	-0.0724481292523429
TCGA-EL-A3T7	THCA	TCGA-EL-A3T7-01	218	331	1	#F9ED32	THCA	Others	-0.0810465446228597
TCGA-EL-A3T8	THCA	TCGA-EL-A3T8-01	214	332	1	#F9ED32	THCA	Others	-0.0675321770148117
TCGA-EL-A3T9	THCA	TCGA-EL-A3T9-01	241	256	1	#F9ED32	THCA	Others	-0.0825613207490289
TCGA-EL-A3TA	THCA	TCGA-EL-A3TA-01	221	326	1	#F9ED32	THCA	Others	-0.0590267118442854
TCGA-EL-A3TB	THCA	TCGA-EL-A3TB-01	212	336	1	#F9ED32	THCA	Others	-0.0861087746970747
TCGA-EL-A3ZG	THCA	TCGA-EL-A3ZG-01	216	340	1	#F9ED32	THCA	Others	-0.0659027109153248
TCGA-EL-A3ZH	THCA	TCGA-EL-A3ZH-01	217	348	1	#F9ED32	THCA	Others	-0.0650038323638007
TCGA-EL-A3ZK	THCA	TCGA-EL-A3ZK-01	225	329	1	#F9ED32	THCA	Others	-0.0662708326115691
TCGA-EL-A3ZL	THCA	TCGA-EL-A3ZL-01	219	334	1	#F9ED32	THCA	Others	-0.0764572809750682
TCGA-EL-A3ZM	THCA	TCGA-EL-A3ZM-01	222	329	1	#F9ED32	THCA	Others	-0.0821881533338669
TCGA-EL-A3ZN	THCA	TCGA-EL-A3ZN-01	213	334	1	#F9ED32	THCA	Others	-0.0769235448856783
TCGA-EL-A3ZO	THCA	TCGA-EL-A3ZO-01	223	325	1	#F9ED32	THCA	Others	-0.0775029179422234
TCGA-EL-A3ZP	THCA	TCGA-EL-A3ZP-01	221	318	1	#F9ED32	THCA	Others	-0.0779007733239419
TCGA-EL-A3ZQ	THCA	TCGA-EL-A3ZQ-01	227	335	1	#F9ED32	THCA	Others	-0.0704640024211345
TCGA-EL-A3ZR	THCA	TCGA-EL-A3ZR-01	209	346	1	#F9ED32	THCA	Others	-0.0675620826105277
TCGA-EL-A3ZS	THCA	TCGA-EL-A3ZS-01	222	325	1	#F9ED32	THCA	Others	-0.0661672674531409
TCGA-EL-A3ZT	THCA	TCGA-EL-A3ZT-01	221	340	1	#F9ED32	THCA	Others	-0.0707624727886148
TCGA-EL-A4JV	THCA	TCGA-EL-A4JV-01	212	340	1	#F9ED32	THCA	Others	-0.066530434701507
TCGA-EL-A4JW	THCA	TCGA-EL-A4JW-01	214	329	1	#F9ED32	THCA	Others	-0.0770090875157396
TCGA-EL-A4JX	THCA	TCGA-EL-A4JX-01	222	320	1	#F9ED32	THCA	Others	-0.060369251630622
TCGA-EL-A4JZ	THCA	TCGA-EL-A4JZ-01	218	325	1	#F9ED32	THCA	Others	-0.0754347642265321
TCGA-EL-A4K0	THCA	TCGA-EL-A4K0-01	212	327	1	#F9ED32	THCA	Others	-0.0730322366314028
TCGA-EL-A4K1	THCA	TCGA-EL-A4K1-01	220	333	1	#F9ED32	THCA	Others	-0.0862196479346413
TCGA-EL-A4K2	THCA	TCGA-EL-A4K2-01	219	332	1	#F9ED32	THCA	Others	-0.0566377064696849
TCGA-EL-A4K4	THCA	TCGA-EL-A4K4-01	212	324	1	#F9ED32	THCA	Others	-0.0803643425702978
TCGA-EL-A4K6	THCA	TCGA-EL-A4K6-01	217	347	1	#F9ED32	THCA	Others	-0.0597959276825978
TCGA-EL-A4K7	THCA	TCGA-EL-A4K7-01	221	335	1	#F9ED32	THCA	Others	-0.0797604199928588
TCGA-EL-A4K9	THCA	TCGA-EL-A4K9-01	210	332	1	#F9ED32	THCA	Others	-0.0728153609923751
TCGA-EL-A4KD	THCA	TCGA-EL-A4KD-01	215	334	1	#F9ED32	THCA	Others	-0.0809739471574822
TCGA-EL-A4KG	THCA	TCGA-EL-A4KG-01	227	328	1	#F9ED32	THCA	Others	-0.0786381090672584
TCGA-EL-A4KH	THCA	TCGA-EL-A4KH-01	224	339	1	#F9ED32	THCA	Others	-0.0788945223382684
TCGA-EL-A4KI	THCA	TCGA-EL-A4KI-01	207	352	1	#F9ED32	THCA	Others	-0.0439520723673553
TCGA-EM-A1CS	THCA	TCGA-EM-A1CS-01	216	334	1	#F9ED32	THCA	Others	-0.0661315809210991
TCGA-EM-A1CT	THCA	TCGA-EM-A1CT-01	213	338	1	#F9ED32	THCA	Others	-0.0709066668376918
TCGA-EM-A1CU	THCA	TCGA-EM-A1CU-01	214	331	1	#F9ED32	THCA	Others	-0.0672497824767176
TCGA-EM-A1CV	THCA	TCGA-EM-A1CV-01	221	344	1	#F9ED32	THCA	Others	-0.0571902877763234
TCGA-EM-A1CW	THCA	TCGA-EM-A1CW-01	216	338	1	#F9ED32	THCA	Others	-0.0604948728686109
TCGA-EM-A1YA	THCA	TCGA-EM-A1YA-01	213	343	1	#F9ED32	THCA	Others	-0.0703179478489019
TCGA-EM-A1YB	THCA	TCGA-EM-A1YB-01	209	345	1	#F9ED32	THCA	Others	-0.0669942294423729
TCGA-EM-A1YC	THCA	TCGA-EM-A1YC-01	211	348	1	#F9ED32	THCA	Others	-0.0584869856233942
TCGA-EM-A1YD	THCA	TCGA-EM-A1YD-01	211	338	1	#F9ED32	THCA	Others	-0.0650395952207921
TCGA-EM-A1YE	THCA	TCGA-EM-A1YE-01	210	353	1	#F9ED32	THCA	Others	-0.0756790595285579
TCGA-EM-A22I	THCA	TCGA-EM-A22I-01	209	330	1	#F9ED32	THCA	Others	-0.0833854490239795
TCGA-EM-A22J	THCA	TCGA-EM-A22J-01	213	350	1	#F9ED32	THCA	Others	-0.0660673228020623
TCGA-EM-A22K	THCA	TCGA-EM-A22K-01	210	343	1	#F9ED32	THCA	Others	-0.0740542088960309
TCGA-EM-A22L	THCA	TCGA-EM-A22L-01	212	343	1	#F9ED32	THCA	Others	-0.0773122921020266
TCGA-EM-A22M	THCA	TCGA-EM-A22M-01	222	324	1	#F9ED32	THCA	Others	-0.065926514986685
TCGA-EM-A22N	THCA	TCGA-EM-A22N-01	212	342	1	#F9ED32	THCA	Others	-0.0625887472567376
TCGA-EM-A22O	THCA	TCGA-EM-A22O-01	218	346	1	#F9ED32	THCA	Others	-0.0784622305772631
TCGA-EM-A22P	THCA	TCGA-EM-A22P-01	217	323	1	#F9ED32	THCA	Others	-0.0635475451153594
TCGA-EM-A22Q	THCA	TCGA-EM-A22Q-01	223	337	1	#F9ED32	THCA	Others	-0.0752705865490392
TCGA-EM-A2CJ	THCA	TCGA-EM-A2CJ-01	211	344	1	#F9ED32	THCA	Others	-0.0599292087614308
TCGA-EM-A2CK	THCA	TCGA-EM-A2CK-01	219	346	1	#F9ED32	THCA	Others	-0.0621128400304464
TCGA-EM-A2CL	THCA	TCGA-EM-A2CL-01	212	348	1	#F9ED32	THCA	Others	-0.07709035110872
TCGA-EM-A2CN	THCA	TCGA-EM-A2CN-01	212	351	1	#F9ED32	THCA	Others	-0.0618083446895514
