SampleName	cancerType	Label	delta_ESCCDMRsVSEACDMRs
TCGA-56-7582_T	LUSC	Squamous cancers	-0.34836410975876
TCGA-56-7730_T	LUSC	Squamous cancers	-0.333473151939112
TCGA-56-7731_T	LUSC	Squamous cancers	-0.0802749805469212
TCGA-56-7822_T	LUSC	Squamous cancers	-0.210423169233723
TCGA-56-7823_T	LUSC	Squamous cancers	-0.329870412026317
TCGA-56-8082_T	LUSC	Squamous cancers	-0.236649939507624
TCGA-56-8083_T	LUSC	Squamous cancers	-0.0487908182301141
TCGA-56-8201_T	LUSC	Squamous cancers	-0.141399452285934
TCGA-56-8304_T	LUSC	Squamous cancers	-0.164290695160254
TCGA-56-8305_T	LUSC	Squamous cancers	-0.269852750079733
TCGA-56-8307_T	LUSC	Squamous cancers	-0.162876163722275
TCGA-56-8308_T	LUSC	Squamous cancers	-0.260385526878338
TCGA-56-8309_T	LUSC	Squamous cancers	-0.0955605386959238
TCGA-56-8503_T	LUSC	Squamous cancers	-0.111149602552877
TCGA-56-8504_T	LUSC	Squamous cancers	-0.241737501581637
TCGA-56-8622_T	LUSC	Squamous cancers	-0.157315478997621
TCGA-56-8623_T	LUSC	Squamous cancers	-0.0149829427271252
TCGA-56-8624_T	LUSC	Squamous cancers	-0.170237957250562
TCGA-56-8625_T	LUSC	Squamous cancers	-0.124556636148711
TCGA-56-8626_T	LUSC	Squamous cancers	-0.158410859002257
TCGA-56-8628_T	LUSC	Squamous cancers	-0.161341055013259
TCGA-56-8629_T	LUSC	Squamous cancers	-0.251606324327012
TCGA-56-A49D_T	LUSC	Squamous cancers	-0.116703710474486
TCGA-56-A4BW_T	LUSC	Squamous cancers	-0.222361921192407
TCGA-56-A4BX_T	LUSC	Squamous cancers	-0.351962289155523
TCGA-56-A4BY_T	LUSC	Squamous cancers	-0.278084531446998
TCGA-56-A4ZJ_T	LUSC	Squamous cancers	-0.0790416776148676
TCGA-56-A4ZK_T	LUSC	Squamous cancers	-0.24727572283658
TCGA-56-A5DR_T	LUSC	Squamous cancers	-0.241509141434251
TCGA-56-A5DS_T	LUSC	Squamous cancers	-0.136872854491857
TCGA-56-A62T_T	LUSC	Squamous cancers	-0.312976746435513
TCGA-58-8386_T	LUSC	Squamous cancers	-0.182774006376649
TCGA-58-8387_T	LUSC	Squamous cancers	-0.168819203589569
TCGA-58-8388_T	LUSC	Squamous cancers	-0.269852193030382
TCGA-58-8390_T	LUSC	Squamous cancers	-0.27322047990344
TCGA-58-8391_T	LUSC	Squamous cancers	-0.348304796202972
TCGA-58-8392_T	LUSC	Squamous cancers	-0.332825197232646
TCGA-58-8393_T	LUSC	Squamous cancers	-0.182194850783698
TCGA-58-A46J_T	LUSC	Squamous cancers	-0.0955349391091834
TCGA-58-A46K_T	LUSC	Squamous cancers	-0.243503679597922
TCGA-58-A46L_T	LUSC	Squamous cancers	-0.252704189206207
TCGA-58-A46M_T	LUSC	Squamous cancers	-0.301606845678713
TCGA-58-A46N_T	LUSC	Squamous cancers	-0.376663600689674
TCGA-59-A5PD_T	OV	Other cancers	-0.0681717210241222
TCGA-5B-A90C_T	UCEC	Other cancers	-0.0499712472572
TCGA-5C-A9VG_T	LIHC	Other cancers	0.0770756760903797
TCGA-5C-A9VH_T	LIHC	Other cancers	0.190186247371469
TCGA-5C-AAPD_T	LIHC	Other cancers	0.115074186956073
TCGA-5G-A9ZZ_T	THYM	Other cancers	-0.127592459989398
TCGA-5K-AAAP_T	THYM	Other cancers	-0.144924373610193
TCGA-5L-AAT0_T	BRCA	Other cancers	-0.0403112812196021
TCGA-5L-AAT1_T	BRCA	Other cancers	-0.0407308946543153
TCGA-5M-AAT4_T	COAD	GI cancers	0.275047400502924
TCGA-5M-AAT5_T	COAD	GI cancers	0.315130075635858
TCGA-5M-AAT6_T	COAD	GI cancers	0.0548374263244445
TCGA-5M-AATA_T	COAD	GI cancers	0.238067709335707
TCGA-5M-AATE_T	COAD	GI cancers	0.32704408608214
TCGA-5N-A9KI_T	BLCA (Others)	Other cancers	0.0108848923115
TCGA-5N-A9KM_T	BLCA (Others)	Other cancers	-0.0234866134224421
TCGA-5P-A9JU_T	KIRP	Other cancers	0.0618435446265146
TCGA-5P-A9JV_T	KIRP	Other cancers	0.022397726243118
TCGA-5P-A9JW_T	KIRP	Other cancers	0.0123292847121709
TCGA-5P-A9JY_T	KIRP	Other cancers	0.100348754749971
TCGA-5P-A9JZ_T	KIRP	Other cancers	0.0329912773827954
TCGA-5P-A9K0_T	KIRP	Other cancers	0.0330175802069314
TCGA-5P-A9K2_T	KIRP	Other cancers	0.0565424952851585
TCGA-5P-A9K3_T	KIRP	Other cancers	0.0815305530059531
TCGA-5P-A9K4_T	KIRP	Other cancers	0.0494634687711799
TCGA-5P-A9K6_T	KIRP	Other cancers	0.0469382923910335
TCGA-5P-A9K8_T	KIRP	Other cancers	0.0215128047431244
TCGA-5P-A9K9_T	KIRP	Other cancers	0.0341845119546994
TCGA-5P-A9KA_T	KIRP	Other cancers	0.033534927838382
TCGA-5P-A9KC_T	KIRP	Other cancers	0.0220079847303731
TCGA-5P-A9KE_T	KIRP	Other cancers	0.0133858910790682
TCGA-5P-A9KF_T	KIRP	Other cancers	0.071092710201925
TCGA-5P-A9KH_T	KIRP	Other cancers	0.0583854137797343
TCGA-5R-AA1C_T	LIHC	Other cancers	0.106626492005604
TCGA-5R-AA1D_T	LIHC	Other cancers	0.0279409086078471
TCGA-5R-AAAM_T	LIHC	Other cancers	0.0995187574247349
TCGA-5S-A9Q8_T	UCEC	Other cancers	0.0463733069518084
TCGA-5T-A9QA_T	BRCA	Other cancers	0.0413133489370072
TCGA-5U-AB0D_T	THYM	Other cancers	-0.182373477412572
TCGA-5U-AB0E_T	THYM	Other cancers	-0.147633632997863
TCGA-5U-AB0F_T	THYM	Other cancers	-0.0928392363012699
TCGA-5V-A9RR_T	THYM	Other cancers	-0.161316098427986
TCGA-5X-AA5U_T	OV	Other cancers	-0.100369492243003
TCGA-60-2697_T	LUSC	Squamous cancers	-0.0218353088520694
TCGA-60-2703_T	LUSC	Squamous cancers	-0.127126054293128
TCGA-60-2704_T	LUSC	Squamous cancers	-0.155541484820357
TCGA-60-2709_T	LUSC	Squamous cancers	-0.12695633249931
TCGA-62-8394_T	LUAD	Other cancers	0.052855595700095
TCGA-62-8395_T	LUAD	Other cancers	0.063068329735562
TCGA-62-8397_T	LUAD	Other cancers	0.0928107006206375
